"first","cdindex","mktsize","N","M","p","cdid","obsweight","numlist","condition","localint","popular","basecond","pdif","conditiondif",
,,,,,2.5,88,1,16,5,1,0,5,0,0,
,,,,,13,88,1,16,4,1,0,5,10.5,-1,
,,,,,2.99,88,1,16,4,1,0,5,0.49,-1,
,,,,,3.89,88,1,16,4,1,0,5,1.39,-1,
,,,,,4.71,88,1,16,6,1,0,5,2.21,1,
,,,,,9.75,88,1,16,4,1,0,5,7.25,-1,
,,,,,8.7,88,1,16,4,1,0,5,6.2,-1,
,,,,,11.49,89,1,34,6,1,0,4,8.4,2,
,,,,,17,89,1,34,6,1,0,4,13.91,2,
,,,,,22,89,1,34,4,1,0,4,18.91,0,
,,,,,6.85,89,1,34,5,1,0,4,3.76,1,
,,,,,10.52,89,1,34,5,1,0,4,7.43,1,
,,,,,11.95,89,1,34,6,1,0,4,8.86,2,
,,,,,26.5,89,1,34,6,1,0,4,23.41,2,
,,,,,20.25,89,1,34,1,1,0,4,17.16,-3,
,,,,,45.74,89,1,34,6,1,0,4,42.65,2,
,,,,,7.84,89,1,34,4,1,0,4,4.75,0,
,,,,,9.57,89,1,34,6,1,0,4,6.48,2,
,,,,,5.13,89,1,34,5,1,0,4,2.04,1,
,,,,,12.2,89,1,34,4,1,0,4,9.11,0,
,,,,,8.42,89,1,34,5,1,0,4,5.33,1,
,,,,,6.6,89,1,34,4,1,0,4,3.51,0,
,,,,,5.5,89,1,34,4,1,0,4,2.41,0,
,,,,,17.5,89,1,34,4,1,0,4,14.41,0,
,,,,,3.11,89,1,34,3,1,0,4,0.02,-1,
,,,,,3.09,89,1,34,4,1,0,4,0,0,
,,,,,20.5,89,1,34,5,1,0,4,17.41,1,
,,,,,25,89,1,34,4,1,0,4,21.91,0,
,,,,,7,89,1,34,3,1,0,4,3.91,-1,
,,,,,14,89,1,34,5,1,0,4,10.91,1,
,,,,,10,89,1,34,4,1,0,4,6.91,0,
,,,,,6.68,89,1,34,5,1,0,4,3.59,1,
,,,,,13.95,89,1,34,4,1,0,4,10.86,0,
,,,,,6.94,89,1,34,4,1,0,4,3.85,0,
,,,,,4.71,89,1,34,4,1,0,4,1.62,0,
,,,,,10.45,89,1,34,5,1,0,4,7.36,1,
,,,,,18.24,89,1,34,4,1,0,4,15.15,0,
,,,,,8.25,89,1,34,6,1,0,4,5.16,2,
,,,,,9.25,89,1,34,5,1,0,4,6.16,1,
,,,,,6.98,89,1,34,4,1,0,4,3.89,0,
,,,,,5.2,89,1,34,4,1,0,4,2.11,0,
,,,,,8.98,90,1,28,4,1,0,3,6.03,1,
,,,,,15.29,90,1,28,6,1,0,3,12.34,3,
,,,,,2.95,90,1,28,3,1,0,3,0,0,
,,,,,5.45,90,1,28,5,1,0,3,2.5,2,
,,,,,10.76,90,1,28,6,1,0,3,7.81,3,
,,,,,11.19,90,1,28,6,1,0,3,8.24,3,
,,,,,2.99,90,1,28,4,1,0,3,0.04,1,
,,,,,2.95,90,1,28,3,1,0,3,0,0,
,,,,,4.96,90,1,28,4,1,0,3,2.01,1,
,,,,,9.5,90,1,28,6,1,0,3,6.55,3,
,,,,,2.99,90,1,28,4,1,0,3,0.04,1,
,,,,,8.98,90,1,28,4,1,0,3,6.03,1,
,,,,,9.5,90,1,28,3,1,0,3,6.55,0,
,,,,,2.95,90,1,28,3,1,0,3,0,0,
,,,,,6.99,90,1,28,6,1,0,3,4.04,3,
,,,,,6.99,90,1,28,6,1,0,3,4.04,3,
,,,,,4.79,90,1,28,6,1,0,3,1.84,3,
,,,,,4.79,90,1,28,6,1,0,3,1.84,3,
,,,,,4.79,90,1,28,4,1,0,3,1.84,1,
,,,,,17.7,90,1,28,6,1,0,3,14.75,3,
,,,,,16.5,90,1,28,4,1,0,3,13.55,1,
,,,,,13.05,90,1,28,4,1,0,3,10.1,1,
,,,,,5.95,90,1,28,3,1,0,3,3,0,
,,,,,4.71,90,1,28,4,1,0,3,1.76,1,
,,,,,9.76,90,1,28,6,1,0,3,6.81,3,
,,,,,8.25,90,1,28,4,1,0,3,5.3,1,
,,,,,5.6,90,1,28,5,1,0,3,2.65,2,
,,,,,5,90,1,28,6,1,0,3,2.05,3,
,,,,,27,93,1,12,3,1,0,5,15.06,-2,
,,,,,28,93,1,12,5,1,0,5,16.06,0,
,,,,,36.25,93,1,12,5,1,0,5,24.31,0,
,,,,,22.5,93,1,12,4,1,0,5,10.56,-1,
,,,,,29.25,93,1,12,5,1,0,5,17.31,0,
,,,,,11.94,93,1,12,5,1,0,5,0,0,
,,,,,26.5,93,1,12,4,1,0,5,14.56,-1,
,,,,,23,93,1,12,5,1,0,5,11.06,0,
,,,,,13.75,93,1,12,4,1,0,5,1.81,-1,
,,,,,16.5,93,1,12,6,1,0,5,4.56,1,
,,,,,14.5,93,1,12,4,1,0,5,2.56,-1,
,,,,,26.95,93,1,12,4,1,0,5,15.01,-1,
,,,,,22.5,94,1,12,4,1,0,4,11.5,0,
,,,,,12,94,1,12,1,1,0,4,1,-3,
,,,,,11,94,1,12,4,1,0,4,0,0,
,,,,,28.5,94,1,12,4,1,0,4,17.5,0,
,,,,,27.24,94,1,12,3,1,0,4,16.24,-1,
,,,,,16,94,1,12,3,1,0,4,5,-1,
,,,,,21.75,94,1,12,3,1,0,4,10.75,-1,
,,,,,19.5,94,1,12,4,1,0,4,8.5,0,
,,,,,14.5,94,1,12,4,1,0,4,3.5,0,
,,,,,22,94,1,12,4,1,0,4,11,0,
,,,,,20.5,94,1,12,3,1,0,4,9.5,-1,
,,,,,25.5,94,1,12,4,1,0,4,14.5,0,
,,,,,11.2,95,1,9,4,1,0,5,4.7,-1,
,,,,,7,95,1,9,6,1,0,5,0.5,1,
,,,,,7,95,1,9,4,1,0,5,0.5,-1,
,,,,,14.44,95,1,9,6,1,0,5,7.94,1,
,,,,,9.5,95,1,9,5,1,0,5,3,0,
,,,,,10.97,95,1,9,3,1,0,5,4.47,-2,
,,,,,27.5,95,1,9,6,1,0,5,21,1,
,,,,,6.5,95,1,9,5,1,0,5,0,0,
,,,,,6.75,95,1,9,4,1,0,5,0.25,-1,
,,,,,5.66,96,1,10,4,1,0,4,0.38,0,
,,,,,6.99,96,1,10,6,1,0,4,1.71,2,
,,,,,17.38,96,1,10,1,1,0,4,12.1,-3,
,,,,,7.47,96,1,10,6,1,0,4,2.19,2,
,,,,,7.47,96,1,10,5,1,0,4,2.19,1,
,,,,,16.99,96,1,10,6,1,0,4,11.71,2,
,,,,,18.25,96,1,10,6,1,0,4,12.97,2,
,,,,,11,96,1,10,5,1,0,4,5.72,1,
,,,,,12.7,96,1,10,4,1,0,4,7.42,0,
,,,,,5.28,96,1,10,4,1,0,4,0,0,
,,,,,15.3,97,1,10,4,1,0,4,10.35,0,
,,,,,18.92,97,1,10,6,1,0,4,13.97,2,
,,,,,11,97,1,10,4,1,0,4,6.05,0,
,,,,,11.5,97,1,10,4,1,0,4,6.55,0,
,,,,,6,97,1,10,5,1,0,4,1.05,1,
,,,,,9.5,97,1,10,5,1,0,4,4.55,1,
,,,,,15.25,97,1,10,5,1,0,4,10.3,1,
,,,,,14,97,1,10,5,1,0,4,9.05,1,
,,,,,4.95,97,1,10,4,1,0,4,0,0,
,,,,,15,97,1,10,4,1,0,4,10.05,0,
,,,,,22.95,98,1,19,6,1,0,4,20,2,
,,,,,11.95,98,1,19,4,1,0,4,9,0,
,,,,,11.95,98,1,19,4,1,0,4,9,0,
,,,,,11.95,98,1,19,4,1,0,4,9,0,
,,,,,21.5,98,1,19,5,1,0,4,18.55,1,
,,,,,21.52,98,1,19,6,1,0,4,18.57,2,
,,,,,19.33,98,1,19,6,1,0,4,16.38,2,
,,,,,22.94,98,1,19,6,1,0,4,19.99,2,
,,,,,2.95,98,1,19,3,1,0,4,0,-1,
,,,,,3.09,98,1,19,4,1,0,4,0.14,0,
,,,,,22.93,98,1,19,4,1,0,4,19.98,0,
,,,,,17.5,98,1,19,4,1,0,4,14.55,0,
,,,,,16.5,98,1,19,3,1,0,4,13.55,-1,
,,,,,2.95,98,1,19,4,1,0,4,0,0,
,,,,,2.95,98,1,19,3,1,0,4,0,-1,
,,,,,14.7,98,1,19,4,1,0,4,11.75,0,
,,,,,27.5,98,1,19,4,1,0,4,24.55,0,
,,,,,19.74,98,1,19,5,1,0,4,16.79,1,
,,,,,18,98,1,19,1,1,0,4,15.05,-3,
,,,,,16,100,1,4,3,1,0,6,9,-3,
,,,,,8.95,100,1,4,4,1,0,6,1.95,-2,
,,,,,13,100,1,4,3,1,0,6,6,-3,
,,,,,7,100,1,4,6,1,0,6,0,0,
,,,,,8.65,101,1,49,4,1,0,4,6.4,0,
,,,,,4.99,101,1,49,4,1,0,4,2.74,0,
,,,,,6,101,1,49,4,1,0,4,3.75,0,
,,,,,6.99,101,1,49,4,1,0,4,4.74,0,
,,,,,9.29,101,1,49,4,1,0,4,7.04,0,
,,,,,7.98,101,1,49,4,1,0,4,5.73,0,
,,,,,7,101,1,49,4,1,0,4,4.75,0,
,,,,,7,101,1,49,4,1,0,4,4.75,0,
,,,,,7.84,101,1,49,4,1,0,4,5.59,0,
,,,,,4.54,101,1,49,4,1,0,4,2.29,0,
,,,,,4.09,101,1,49,4,1,0,4,1.84,0,
,,,,,2.95,101,1,49,4,1,0,4,0.7,0,
,,,,,2.25,101,1,49,4,1,0,4,0,0,
,,,,,5.77,101,1,49,4,1,0,4,3.52,0,
,,,,,2.99,101,1,49,4,1,0,4,0.74,0,
,,,,,2.95,101,1,49,4,1,0,4,0.7,0,
,,,,,2.99,101,1,49,4,1,0,4,0.74,0,
,,,,,2.99,101,1,49,4,1,0,4,0.74,0,
,,,,,3.91,101,1,49,4,1,0,4,1.66,0,
,,,,,4.97,101,1,49,4,1,0,4,2.72,0,
,,,,,4.97,101,1,49,4,1,0,4,2.72,0,
,,,,,4.97,101,1,49,4,1,0,4,2.72,0,
,,,,,4.98,101,1,49,4,1,0,4,2.73,0,
,,,,,4.98,101,1,49,4,1,0,4,2.73,0,
,,,,,4.98,101,1,49,4,1,0,4,2.73,0,
,,,,,6.2,101,1,49,4,1,0,4,3.95,0,
,,,,,5.3,101,1,49,4,1,0,4,3.05,0,
,,,,,7,101,1,49,4,1,0,4,4.75,0,
,,,,,8.98,101,1,49,4,1,0,4,6.73,0,
,,,,,8.96,101,1,49,4,1,0,4,6.71,0,
,,,,,2.95,101,1,49,4,1,0,4,0.7,0,
,,,,,6,101,1,49,4,1,0,4,3.75,0,
,,,,,6,101,1,49,4,1,0,4,3.75,0,
,,,,,9,101,1,49,4,1,0,4,6.75,0,
,,,,,8.5,101,1,49,4,1,0,4,6.25,0,
,,,,,2.79,101,1,49,4,1,0,4,0.54,0,
,,,,,2.99,101,1,49,4,1,0,4,0.74,0,
,,,,,5.5,101,1,49,4,1,0,4,3.25,0,
,,,,,7.05,101,1,49,4,1,0,4,4.8,0,
,,,,,5.2,101,1,49,4,1,0,4,2.95,0,
,,,,,5,101,1,49,4,1,0,4,2.75,0,
,,,,,5.99,101,1,49,4,1,0,4,3.74,0,
,,,,,8.99,101,1,49,4,1,0,4,6.74,0,
,,,,,8.87,101,1,49,4,1,0,4,6.62,0,
,,,,,7.2,101,1,49,4,1,0,4,4.95,0,
,,,,,7.45,101,1,49,4,1,0,4,5.2,0,
,,,,,6.75,101,1,49,4,1,0,4,4.5,0,
,,,,,7.19,101,1,49,4,1,0,4,4.94,0,
,,,,,3.93,101,1,49,4,1,0,4,1.68,0,
,,,,,32.45,102,1,9,6,1,0,4,26.65,2,
,,,,,20.5,102,1,9,4,1,0,4,14.7,0,
,,,,,10.5,102,1,9,5,1,0,4,4.7,1,
,,,,,6.2,102,1,9,4,1,0,4,0.4,0,
,,,,,6.2,102,1,9,6,1,0,4,0.4,2,
,,,,,42.5,102,1,9,5,1,0,4,36.7,1,
,,,,,19.97,102,1,9,5,1,0,4,14.17,1,
,,,,,18.49,102,1,9,1,1,0,4,12.69,-3,
,,,,,5.8,102,1,9,4,1,0,4,0,0,
,,,,,7.89,103,1,2,4,1,0,4,0,0,
,,,,,17,103,1,2,5,1,0,4,9.11,1,
,,,,,27,104,1,14,4,1,0,1,13,3,
,,,,,37,104,1,14,4,1,0,1,23,3,
,,,,,26.5,104,1,14,4,1,0,1,12.5,3,
,,,,,22,104,1,14,4,1,0,1,8,3,
,,,,,42,104,1,14,4,1,0,1,28,3,
,,,,,25.5,104,1,14,3,1,0,1,11.5,2,
,,,,,16.5,104,1,14,4,1,0,1,2.5,3,
,,,,,29.75,104,1,14,6,1,0,1,15.75,5,
,,,,,34.3,104,1,14,5,1,0,1,20.3,4,
,,,,,14,104,1,14,1,1,0,1,0,0,
,,,,,22.49,104,1,14,4,1,0,1,8.49,3,
,,,,,23.95,104,1,14,4,1,0,1,9.95,3,
,,,,,47.95,104,1,14,4,1,0,1,33.95,3,
,,,,,26.45,104,1,14,4,1,0,1,12.45,3,
,,,,,17,105,1,17,4,1,0,3,13.1,1,
,,,,,3.94,105,1,17,2,1,0,3,0.04,-1,
,,,,,22,105,1,17,4,1,0,3,18.1,1,
,,,,,6.2,105,1,17,3,1,0,3,2.3,0,
,,,,,37.5,105,1,17,5,1,0,3,33.6,2,
,,,,,9.99,105,1,17,3,1,0,3,6.09,0,
,,,,,16.5,105,1,17,4,1,0,3,12.6,1,
,,,,,5.75,105,1,17,3,1,0,3,1.85,0,
,,,,,22,105,1,17,4,1,0,3,18.1,1,
,,,,,24.5,105,1,17,1,1,0,3,20.6,-2,
,,,,,35.5,105,1,17,1,1,0,3,31.6,-2,
,,,,,21.29,105,1,17,3,1,0,3,17.39,0,
,,,,,21.75,105,1,17,3,1,0,3,17.85,0,
,,,,,5.49,105,1,17,3,1,0,3,1.59,0,
,,,,,27,105,1,17,3,1,0,3,23.1,0,
,,,,,33,105,1,17,1,1,0,3,29.1,-2,
,,,,,3.9,105,1,17,3,1,0,3,0,0,
,,,,,24.5,106,1,16,4,1,0,1,20.92,3,
,,,,,15,106,1,16,5,1,0,1,11.42,4,
,,,,,21,106,1,16,4,1,0,1,17.42,3,
,,,,,9,106,1,16,4,1,0,1,5.42,3,
,,,,,13,106,1,16,3,1,0,1,9.42,2,
,,,,,16.95,106,1,16,4,1,0,1,13.37,3,
,,,,,16.49,106,1,16,5,1,0,1,12.91,4,
,,,,,21.99,106,1,16,3,1,0,1,18.41,2,
,,,,,15.5,106,1,16,5,1,0,1,11.92,4,
,,,,,9.45,106,1,16,5,1,0,1,5.87,4,
,,,,,9.15,106,1,16,3,1,0,1,5.57,2,
,,,,,12,106,1,16,4,1,0,1,8.42,3,
,,,,,3.58,106,1,16,1,1,0,1,0,0,
,,,,,10.5,106,1,16,1,1,0,1,6.92,0,
,,,,,16.94,106,1,16,4,1,0,1,13.36,3,
,,,,,23,106,1,16,3,1,0,1,19.42,2,
,,,,,6,107,1,25,4,1,0,4,0,0,
,,,,,6.95,107,1,25,4,1,0,4,0.95,0,
,,,,,12,107,1,25,5,1,0,4,6,1,
,,,,,19.5,107,1,25,4,1,0,4,13.5,0,
,,,,,12.94,107,1,25,6,1,0,4,6.94,2,
,,,,,10.35,107,1,25,5,1,0,4,4.35,1,
,,,,,6.9,107,1,25,5,1,0,4,0.9,1,
,,,,,43.49,107,1,25,5,1,0,4,37.49,1,
,,,,,6.5,107,1,25,4,1,0,4,0.5,0,
,,,,,7.5,107,1,25,3,1,0,4,1.5,-1,
,,,,,16.5,107,1,25,4,1,0,4,10.5,0,
,,,,,6.5,107,1,25,4,1,0,4,0.5,0,
,,,,,12.25,107,1,25,6,1,0,4,6.25,2,
,,,,,10.66,107,1,25,4,1,0,4,4.66,0,
,,,,,7.5,107,1,25,4,1,0,4,1.5,0,
,,,,,6.45,107,1,25,4,1,0,4,0.45,0,
,,,,,12.45,107,1,25,4,1,0,4,6.45,0,
,,,,,13.44,107,1,25,1,1,0,4,7.44,-3,
,,,,,15,107,1,25,4,1,0,4,9,0,
,,,,,6.49,107,1,25,5,1,0,4,0.49,1,
,,,,,7,107,1,25,4,1,0,4,1,0,
,,,,,7,107,1,25,4,1,0,4,1,0,
,,,,,8,107,1,25,4,1,0,4,2,0,
,,,,,6.95,107,1,25,5,1,0,4,0.95,1,
,,,,,9.49,107,1,25,4,1,0,4,3.49,0,
,,,,,16,108,1,23,4,1,0,4,13,0,
,,,,,10.75,108,1,23,4,1,0,4,7.75,0,
,,,,,3,108,1,23,4,1,0,4,0,0,
,,,,,31.5,108,1,23,1,1,0,4,28.5,-3,
,,,,,18,108,1,23,1,1,0,4,15,-3,
,,,,,11,108,1,23,6,1,0,4,8,2,
,,,,,16.5,108,1,23,6,1,0,4,13.5,2,
,,,,,26.4,108,1,23,4,1,0,4,23.4,0,
,,,,,8.95,108,1,23,2,1,0,4,5.95,-2,
,,,,,14.45,108,1,23,1,1,0,4,11.45,-3,
,,,,,11,108,1,23,6,1,0,4,8,2,
,,,,,5.74,108,1,23,4,1,0,4,2.74,0,
,,,,,10.25,108,1,23,4,1,0,4,7.25,0,
,,,,,9.5,108,1,23,4,1,0,4,6.5,0,
,,,,,21.5,108,1,23,5,1,0,4,18.5,1,
,,,,,14.5,108,1,23,3,1,0,4,11.5,-1,
,,,,,12.99,108,1,23,5,1,0,4,9.99,1,
,,,,,12,108,1,23,4,1,0,4,9,0,
,,,,,16.5,108,1,23,5,1,0,4,13.5,1,
,,,,,10,108,1,23,4,1,0,4,7,0,
,,,,,15.5,108,1,23,4,1,0,4,12.5,0,
,,,,,21.75,108,1,23,5,1,0,4,18.75,1,
,,,,,16,108,1,23,4,1,0,4,13,0,
,,,,,8.5,109,1,11,2,1,0,3,2.58,-1,
,,,,,24,109,1,11,3,1,0,3,18.08,0,
,,,,,13.5,109,1,11,4,1,0,3,7.58,1,
,,,,,25.42,109,1,11,6,1,0,3,19.5,3,
,,,,,27.34,109,1,11,6,1,0,3,21.42,3,
,,,,,30.95,109,1,11,6,1,0,3,25.03,3,
,,,,,5.92,109,1,11,3,1,0,3,0,0,
,,,,,7.9,109,1,11,3,1,0,3,1.98,0,
,,,,,9.95,109,1,11,3,1,0,3,4.03,0,
,,,,,5.97,109,1,11,4,1,0,3,0.05,1,
,,,,,7.5,109,1,11,4,1,0,3,1.58,1,
,,,,,11.5,110,1,19,5,1,0,4,8.55,1,
,,,,,3.05,110,1,19,4,1,0,4,0.1,0,
,,,,,2.95,110,1,19,3,1,0,4,0,-1,
,,,,,6,110,1,19,4,1,0,4,3.05,0,
,,,,,2.95,110,1,19,2,1,0,4,0,-2,
,,,,,3,110,1,19,3,1,0,4,0.05,-1,
,,,,,17.88,110,1,19,6,1,0,4,14.93,2,
,,,,,15.95,110,1,19,6,1,0,4,13,2,
,,,,,4.48,110,1,19,4,1,0,4,1.53,0,
,,,,,6,110,1,19,5,1,0,4,3.05,1,
,,,,,5.9,110,1,19,3,1,0,4,2.95,-1,
,,,,,10.5,110,1,19,6,1,0,4,7.55,2,
,,,,,9.49,110,1,19,6,1,0,4,6.54,2,
,,,,,10.88,110,1,19,6,1,0,4,7.93,2,
,,,,,7.37,110,1,19,6,1,0,4,4.42,2,
,,,,,2.95,110,1,19,4,1,0,4,0,0,
,,,,,8.93,110,1,19,4,1,0,4,5.98,0,
,,,,,4.71,110,1,19,4,1,0,4,1.76,0,
,,,,,10.94,110,1,19,6,1,0,4,7.99,2,
,,,,,12,112,1,5,4,1,0,3,5.25,1,
,,,,,6.75,112,1,5,3,1,0,3,0,0,
,,,,,22,112,1,5,4,1,0,3,15.25,1,
,,,,,9,112,1,5,5,1,0,3,2.25,2,
,,,,,12,112,1,5,3,1,0,3,5.25,0,
,,,,,27,113,1,4,4,1,0,5,0.5,-1,
,,,,,26.5,113,1,4,5,1,0,5,0,0,
,,,,,42.9,113,1,4,5,1,0,5,16.4,0,
,,,,,34.95,113,1,4,6,1,0,5,8.45,1,
,,,,,11,114,1,4,5,1,0,5,1.25,0,
,,,,,17.5,114,1,4,4,1,0,5,7.75,-1,
,,,,,9.75,114,1,4,5,1,0,5,0,0,
,,,,,15,114,1,4,3,1,0,5,5.25,-2,
,,,,,17.15,116,1,24,6,1,0,5,13.01,1,
,,,,,16.5,116,1,24,4,1,0,5,12.36,-1,
,,,,,12,116,1,24,4,1,0,5,7.86,-1,
,,,,,12,116,1,24,4,1,0,5,7.86,-1,
,,,,,20.95,116,1,24,6,1,0,5,16.81,1,
,,,,,32,116,1,24,5,1,0,5,27.86,0,
,,,,,7,116,1,24,6,1,0,5,2.86,1,
,,,,,4.14,116,1,24,5,1,0,5,0,0,
,,,,,5.64,116,1,24,5,1,0,5,1.5,0,
,,,,,22.5,116,1,24,4,1,0,5,18.36,-1,
,,,,,11.75,116,1,24,5,1,0,5,7.61,0,
,,,,,11.75,116,1,24,5,1,0,5,7.61,0,
,,,,,31.99,116,1,24,5,1,0,5,27.85,0,
,,,,,19.6,116,1,24,6,1,0,5,15.46,1,
,,,,,8.85,116,1,24,1,1,0,5,4.71,-4,
,,,,,12.78,116,1,24,6,1,0,5,8.64,1,
,,,,,17.54,116,1,24,6,1,0,5,13.4,1,
,,,,,25.42,116,1,24,6,1,0,5,21.28,1,
,,,,,12,116,1,24,5,1,0,5,7.86,0,
,,,,,14.99,116,1,24,1,1,0,5,10.85,-4,
,,,,,19.7,116,1,24,5,1,0,5,15.56,0,
,,,,,29.95,116,1,24,5,1,0,5,25.81,0,
,,,,,12.17,116,1,24,6,1,0,5,8.03,1,
,,,,,18.49,116,1,24,6,1,0,5,14.35,1,
,,,,,20,120,1,8,5,1,0,4,8.25,1,
,,,,,13,120,1,8,4,1,0,4,1.25,0,
,,,,,11.75,120,1,8,4,1,0,4,0,0,
,,,,,11.75,120,1,8,4,1,0,4,0,0,
,,,,,16.75,120,1,8,5,1,0,4,5,1,
,,,,,16.75,120,1,8,4,1,0,4,5,0,
,,,,,26.75,120,1,8,5,1,0,4,15,1,
,,,,,36.5,120,1,8,4,1,0,4,24.75,0,
,,,,,31.93,122,1,7,4,1,0,4,0,0,
,,,,,42,122,1,7,4,1,0,4,10.07,0,
,,,,,38,122,1,7,6,1,0,4,6.07,2,
,,,,,38.45,122,1,7,6,1,0,4,6.52,2,
,,,,,34.25,122,1,7,4,1,0,4,2.32,0,
,,,,,43.25,122,1,7,6,1,0,4,11.32,2,
,,,,,37.47,122,1,7,6,1,0,4,5.54,2,
,,,,,16.49,125,1,14,3,1,0,4,2.74,-1,
,,,,,18,125,1,14,4,1,0,4,4.25,0,
,,,,,14,125,1,14,4,1,0,4,0.25,0,
,,,,,16.25,125,1,14,5,1,0,4,2.5,1,
,,,,,29.5,125,1,14,4,1,0,4,15.75,0,
,,,,,13.75,125,1,14,4,1,0,4,0,0,
,,,,,16.99,125,1,14,2,1,0,4,3.24,-2,
,,,,,34.89,125,1,14,2,1,0,4,21.14,-2,
,,,,,21,125,1,14,5,1,0,4,7.25,1,
,,,,,19.5,125,1,14,4,1,0,4,5.75,0,
,,,,,41.99,125,1,14,4,1,0,4,28.24,0,
,,,,,16.45,125,1,14,4,1,0,4,2.7,0,
,,,,,17.25,125,1,14,4,1,0,4,3.5,0,
,,,,,32.5,125,1,14,3,1,0,4,18.75,-1,
,,,,,10.2,126,1,16,5,1,0,3,6.36,2,
,,,,,3.84,126,1,16,3,1,0,3,0,0,
,,,,,17,126,1,16,5,1,0,3,13.16,2,
,,,,,29.5,126,1,16,6,1,0,3,25.66,3,
,,,,,9.49,126,1,16,5,1,0,3,5.65,2,
,,,,,9.75,126,1,16,5,1,0,3,5.91,2,
,,,,,9.75,126,1,16,5,1,0,3,5.91,2,
,,,,,11.95,126,1,16,4,1,0,3,8.11,1,
,,,,,5.1,126,1,16,3,1,0,3,1.26,0,
,,,,,8.42,126,1,16,6,1,0,3,4.58,3,
,,,,,14.19,126,1,16,4,1,0,3,10.35,1,
,,,,,19.25,126,1,16,6,1,0,3,15.41,3,
,,,,,15.75,126,1,16,6,1,0,3,11.91,3,
,,,,,13,126,1,16,6,1,0,3,9.16,3,
,,,,,28.75,126,1,16,3,1,0,3,24.91,0,
,,,,,5.25,126,1,16,5,1,0,3,1.41,2,
,,,,,38,127,1,6,5,1,0,4,11,1,
,,,,,27,127,1,6,4,1,0,4,0,0,
,,,,,27.49,127,1,6,4,1,0,4,0.49,0,
,,,,,37,127,1,6,5,1,0,4,10,1,
,,,,,27.5,127,1,6,4,1,0,4,0.5,0,
,,,,,43,127,1,6,4,1,0,4,16,0,
,,,,,46.5,128,1,2,4,1,0,4,34.6,0,
,,,,,11.9,128,1,2,4,1,0,4,0,0,
,,,,,46.5,129,1,2,4,1,0,4,34.6,0,
,,,,,11.9,129,1,2,4,1,0,4,0,0,
,,,,,17,130,1,19,5,1,0,5,6,0,
,,,,,22.2,130,1,19,5,1,0,5,11.2,0,
,,,,,27,130,1,19,4,1,0,5,16,-1,
,,,,,47,130,1,19,4,1,0,5,36,-1,
,,,,,26.5,130,1,19,5,1,0,5,15.5,0,
,,,,,11.75,130,1,19,4,1,0,5,0.75,-1,
,,,,,11.75,130,1,19,5,1,0,5,0.75,0,
,,,,,34.89,130,1,19,2,1,0,5,23.89,-3,
,,,,,20.5,130,1,19,6,1,0,5,9.5,1,
,,,,,11,130,1,19,5,1,0,5,0,0,
,,,,,36.5,130,1,19,5,1,0,5,25.5,0,
,,,,,19.95,130,1,19,3,1,0,5,8.95,-2,
,,,,,16,130,1,19,5,1,0,5,5,0,
,,,,,18,130,1,19,4,1,0,5,7,-1,
,,,,,46.5,130,1,19,4,1,0,5,35.5,-1,
,,,,,13.34,130,1,19,5,1,0,5,2.34,0,
,,,,,16.5,130,1,19,4,1,0,5,5.5,-1,
,,,,,26.5,130,1,19,5,1,0,5,15.5,0,
,,,,,33.5,130,1,19,5,1,0,5,22.5,0,
,,,,,27,131,1,3,4,1,0,5,15,-1,
,,,,,12,131,1,3,5,1,0,5,0,0,
,,,,,32.5,131,1,3,4,1,0,5,20.5,-1,
,,,,,7,134,1,48,2,1,0,4,2.02,-2,
,,,,,13.5,134,1,48,4,1,0,4,8.52,0,
,,,,,18,134,1,48,3,1,0,4,13.02,-1,
,,,,,23,134,1,48,2,1,0,4,18.02,-2,
,,,,,24.5,134,1,48,4,1,0,4,19.52,0,
,,,,,28,134,1,48,4,1,0,4,23.02,0,
,,,,,32.75,134,1,48,3,1,0,4,27.77,-1,
,,,,,16.5,134,1,48,5,1,0,4,11.52,1,
,,,,,17,134,1,48,2,1,0,4,12.02,-2,
,,,,,14,134,1,48,2,1,0,4,9.02,-2,
,,,,,9,134,1,48,4,1,0,4,4.02,0,
,,,,,9,134,1,48,5,1,0,4,4.02,1,
,,,,,21.5,134,1,48,3,1,0,4,16.52,-1,
,,,,,12,134,1,48,4,1,0,4,7.02,0,
,,,,,9.49,134,1,48,5,1,0,4,4.51,1,
,,,,,21.75,134,1,48,4,1,0,4,16.77,0,
,,,,,21.99,134,1,48,2,1,0,4,17.01,-2,
,,,,,26.75,134,1,48,4,1,0,4,21.77,0,
,,,,,20.24,134,1,48,2,1,0,4,15.26,-2,
,,,,,4.98,134,1,48,4,1,0,4,0,0,
,,,,,30.5,134,1,48,4,1,0,4,25.52,0,
,,,,,19,134,1,48,4,1,0,4,14.02,0,
,,,,,26,134,1,48,4,1,0,4,21.02,0,
,,,,,31,134,1,48,3,1,0,4,26.02,-1,
,,,,,8.75,134,1,48,4,1,0,4,3.77,0,
,,,,,11.75,134,1,48,1,1,0,4,6.77,-3,
,,,,,14,134,1,48,5,1,0,4,9.02,1,
,,,,,26,134,1,48,4,1,0,4,21.02,0,
,,,,,25,134,1,48,4,1,0,4,20.02,0,
,,,,,25,134,1,48,4,1,0,4,20.02,0,
,,,,,11.95,134,1,48,4,1,0,4,6.97,0,
